AU-WA,593,2023-06-21T19:00:00.000Z
AU-WA,591,2023-06-21T20:00:00.000Z
AU-WA,592,2023-06-21T21:00:00.000Z
AU-WA,587,2023-06-21T22:00:00.000Z
AU-WA,572,2023-06-21T23:00:00.000Z
AU-WA,549,2023-06-22T00:00:00.000Z
AU-WA,507,2023-06-22T01:00:00.000Z
AU-WA,472,2023-06-22T02:00:00.000Z
AU-WA,458,2023-06-22T03:00:00.000Z
AU-WA,419,2023-06-22T04:00:00.000Z
AU-WA,399,2023-06-22T05:00:00.000Z
AU-WA,430,2023-06-22T06:00:00.000Z
AU-WA,486,2023-06-22T07:00:00.000Z
AU-WA,530,2023-06-22T08:00:00.000Z
AU-WA,550,2023-06-22T09:00:00.000Z
AU-WA,550,2023-06-22T10:00:00.000Z
AU-WA,549,2023-06-22T11:00:00.000Z
AU-WA,553,2023-06-22T12:00:00.000Z
AU-WA,559,2023-06-22T13:00:00.000Z
AU-WA,565,2023-06-22T14:00:00.000Z
BE,140,2023-06-21T15:00:00.000Z
BE,150,2023-06-21T16:00:00.000Z
BE,148,2023-06-21T17:00:00.000Z
BE,156,2023-06-21T18:00:00.000Z
BE,158,2023-06-21T19:00:00.000Z
BE,162,2023-06-21T20:00:00.000Z
BE,174,2023-06-21T21:00:00.000Z
BE,169,2023-06-21T22:00:00.000Z
BE,177,2023-06-21T23:00:00.000Z
BE,171,2023-06-22T00:00:00.000Z
BE,161,2023-06-22T01:00:00.000Z
BE,167,2023-06-22T02:00:00.000Z
BE,175,2023-06-22T03:00:00.000Z
BE,172,2023-06-22T04:00:00.000Z
BE,156,2023-06-22T05:00:00.000Z
BE,156,2023-06-22T06:00:00.000Z
BE,175,2023-06-22T07:00:00.000Z
BE,205,2023-06-22T08:00:00.000Z
BE,217,2023-06-22T09:00:00.000Z
BE,190,2023-06-22T10:00:00.000Z
BE,167,2023-06-22T11:00:00.000Z
BE,164,2023-06-22T12:00:00.000Z
BE,159,2023-06-22T13:00:00.000Z
BE,173,2023-06-22T14:00:00.000Z
BG,171,2023-06-21T15:00:00.000Z
BG,166,2023-06-21T16:00:00.000Z
BG,181,2023-06-21T17:00:00.000Z
BG,209,2023-06-21T18:00:00.000Z
BG,208,2023-06-21T19:00:00.000Z
BG,190,2023-06-21T20:00:00.000Z
BG,203,2023-06-21T21:00:00.000Z
BG,195,2023-06-21T22:00:00.000Z
BG,189,2023-06-21T23:00:00.000Z
BG,185,2023-06-22T00:00:00.000Z
BG,189,2023-06-22T01:00:00.000Z
BG,191,2023-06-22T02:00:00.000Z
BG,188,2023-06-22T03:00:00.000Z
BG,182,2023-06-22T04:00:00.000Z
BG,168,2023-06-22T05:00:00.000Z
BG,151,2023-06-22T06:00:00.000Z
BG,149,2023-06-22T07:00:00.000Z
BG,156,2023-06-22T08:00:00.000Z
BG,167,2023-06-22T09:00:00.000Z
BG,156,2023-06-22T10:00:00.000Z
BG,165,2023-06-22T11:00:00.000Z
BG,154,2023-06-22T12:00:00.000Z
BG,165,2023-06-22T13:00:00.000Z
BG,168,2023-06-22T14:00:00.000Z
BR-CS,108,2023-06-21T15:00:00.000Z
BR-CS,106,2023-06-21T16:00:00.000Z
BR-CS,104,2023-06-21T17:00:00.000Z
BR-CS,103,2023-06-21T18:00:00.000Z
BR-CS,102,2023-06-21T19:00:00.000Z
BR-CS,102,2023-06-21T20:00:00.000Z
BR-CS,100,2023-06-21T21:00:00.000Z
BR-CS,101,2023-06-21T22:00:00.000Z
BR-CS,105,2023-06-21T23:00:00.000Z
BR-CS,106,2023-06-22T00:00:00.000Z
BR-CS,109,2023-06-22T01:00:00.000Z
BR-CS,116,2023-06-22T02:00:00.000Z
BR-CS,114,2023-06-22T03:00:00.000Z
BR-CS,115,2023-06-22T04:00:00.000Z
BR-CS,117,2023-06-22T05:00:00.000Z
BR-CS,119,2023-06-22T06:00:00.000Z
BR-CS,119,2023-06-22T07:00:00.000Z
BR-CS,116,2023-06-22T08:00:00.000Z
BR-CS,114,2023-06-22T09:00:00.000Z
BR-CS,110,2023-06-22T10:00:00.000Z
BR-CS,103,2023-06-22T11:00:00.000Z
BR-CS,100,2023-06-22T12:00:00.000Z
BR-CS,101,2023-06-22T13:00:00.000Z
BR-CS,101,2023-06-22T14:00:00.000Z
BR-N,129,2023-06-21T15:00:00.000Z
BR-N,134,2023-06-21T16:00:00.000Z
BR-N,139,2023-06-21T17:00:00.000Z
BR-N,142,2023-06-21T18:00:00.000Z
BR-N,143,2023-06-21T19:00:00.000Z
BR-N,141,2023-06-21T20:00:00.000Z
BR-N,130,2023-06-21T21:00:00.000Z
BR-N,127,2023-06-21T22:00:00.000Z
BR-N,129,2023-06-21T23:00:00.000Z
BR-N,127,2023-06-22T00:00:00.000Z
BR-N,128,2023-06-22T01:00:00.000Z
BR-N,126,2023-06-22T02:00:00.000Z
BR-N,121,2023-06-22T03:00:00.000Z
BR-N,120,2023-06-22T04:00:00.000Z
BR-N,125,2023-06-22T05:00:00.000Z
BR-N,123,2023-06-22T06:00:00.000Z
BR-N,122,2023-06-22T07:00:00.000Z
BR-N,121,2023-06-22T08:00:00.000Z
BR-N,120,2023-06-22T09:00:00.000Z
BR-N,116,2023-06-22T10:00:00.000Z
BR-N,107,2023-06-22T11:00:00.000Z
BR-N,103,2023-06-22T12:00:00.000Z
BR-N,107,2023-06-22T13:00:00.000Z
BR-N,110,2023-06-22T14:00:00.000Z
BR-NE,35,2023-06-21T15:00:00.000Z
BR-NE,35,2023-06-21T16:00:00.000Z
BR-NE,35,2023-06-21T17:00:00.000Z
BR-NE,33,2023-06-21T18:00:00.000Z
BR-NE,32,2023-06-21T19:00:00.000Z
BR-NE,32,2023-06-21T20:00:00.000Z
BR-NE,31,2023-06-21T21:00:00.000Z
BR-NE,30,2023-06-21T22:00:00.000Z
BR-NE,29,2023-06-21T23:00:00.000Z
BR-NE,28,2023-06-22T00:00:00.000Z
BR-NE,28,2023-06-22T01:00:00.000Z
BR-NE,27,2023-06-22T02:00:00.000Z
BR-NE,28,2023-06-22T03:00:00.000Z
BR-NE,28,2023-06-22T04:00:00.000Z
BR-NE,29,2023-06-22T05:00:00.000Z
BR-NE,29,2023-06-22T06:00:00.000Z
BR-NE,29,2023-06-22T07:00:00.000Z
BR-NE,29,2023-06-22T08:00:00.000Z
BR-NE,30,2023-06-22T09:00:00.000Z
BR-NE,32,2023-06-22T10:00:00.000Z
BR-NE,32,2023-06-22T11:00:00.000Z
BR-NE,33,2023-06-22T12:00:00.000Z
BR-NE,32,2023-06-22T13:00:00.000Z
BR-NE,34,2023-06-22T14:00:00.000Z
BR-S,124,2023-06-21T15:00:00.000Z
BR-S,123,2023-06-21T16:00:00.000Z
BR-S,115,2023-06-21T17:00:00.000Z
BR-S,109,2023-06-21T18:00:00.000Z
BR-S,104,2023-06-21T19:00:00.000Z
BR-S,96,2023-06-21T20:00:00.000Z
BR-S,91,2023-06-21T21:00:00.000Z
BR-S,90,2023-06-21T22:00:00.000Z
BR-S,90,2023-06-21T23:00:00.000Z
BR-S,98,2023-06-22T00:00:00.000Z
BR-S,108,2023-06-22T01:00:00.000Z
BR-S,117,2023-06-22T02:00:00.000Z
BR-S,123,2023-06-22T03:00:00.000Z
BR-S,128,2023-06-22T04:00:00.000Z
BR-S,136,2023-06-22T05:00:00.000Z
BR-S,139,2023-06-22T06:00:00.000Z
BR-S,141,2023-06-22T07:00:00.000Z
BR-S,131,2023-06-22T08:00:00.000Z
BR-S,114,2023-06-22T09:00:00.000Z
BR-S,108,2023-06-22T10:00:00.000Z
BR-S,115,2023-06-22T11:00:00.000Z
BR-S,115,2023-06-22T12:00:00.000Z
BR-S,114,2023-06-22T13:00:00.000Z
BR-S,114,2023-06-22T14:00:00.000Z
CA-ON,126,2023-06-21T15:00:00.000Z
CA-ON,125,2023-06-21T16:00:00.000Z
CA-ON,126,2023-06-21T17:00:00.000Z
CA-ON,132,2023-06-21T18:00:00.000Z
CA-ON,130,2023-06-21T19:00:00.000Z
CA-ON,129,2023-06-21T20:00:00.000Z
CA-ON,129,2023-06-21T21:00:00.000Z
CA-ON,126,2023-06-21T22:00:00.000Z
CA-ON,125,2023-06-21T23:00:00.000Z
CA-ON,126,2023-06-22T00:00:00.000Z
CA-ON,134,2023-06-22T01:00:00.000Z
CA-ON,137,2023-06-22T02:00:00.000Z
CA-ON,123,2023-06-22T03:00:00.000Z
CA-ON,100,2023-06-22T04:00:00.000Z
CA-ON,85,2023-06-22T05:00:00.000Z
CA-ON,68,2023-06-22T06:00:00.000Z
CA-ON,64,2023-06-22T07:00:00.000Z
CA-ON,64,2023-06-22T08:00:00.000Z
CA-ON,66,2023-06-22T09:00:00.000Z
CA-ON,74,2023-06-22T10:00:00.000Z
CA-ON,86,2023-06-22T11:00:00.000Z
CA-ON,95,2023-06-22T12:00:00.000Z
CA-ON,95,2023-06-22T13:00:00.000Z
CA-ON,101,2023-06-22T14:00:00.000Z
CA-QC,30,2023-06-21T15:00:00.000Z
CA-QC,30,2023-06-21T16:00:00.000Z
CA-QC,30,2023-06-21T17:00:00.000Z
CA-QC,30,2023-06-21T18:00:00.000Z
CA-QC,30,2023-06-21T19:00:00.000Z
CA-QC,29,2023-06-21T20:00:00.000Z
CA-QC,29,2023-06-21T21:00:00.000Z
CA-QC,29,2023-06-21T22:00:00.000Z
CA-QC,29,2023-06-21T23:00:00.000Z
CA-QC,29,2023-06-22T00:00:00.000Z
CA-QC,29,2023-06-22T01:00:00.000Z
CA-QC,30,2023-06-22T02:00:00.000Z
CA-QC,31,2023-06-22T03:00:00.000Z
CA-QC,32,2023-06-22T04:00:00.000Z
CA-QC,32,2023-06-22T05:00:00.000Z
CA-QC,32,2023-06-22T06:00:00.000Z
CA-QC,32,2023-06-22T07:00:00.000Z
CA-QC,32,2023-06-22T08:00:00.000Z
CA-QC,32,2023-06-22T09:00:00.000Z
CA-QC,31,2023-06-22T10:00:00.000Z
CA-QC,31,2023-06-22T11:00:00.000Z
CA-QC,31,2023-06-22T12:00:00.000Z
CA-QC,31,2023-06-22T13:00:00.000Z
CA-QC,30,2023-06-22T14:00:00.000Z
CH,110,2023-06-21T15:00:00.000Z
CH,88,2023-06-21T16:00:00.000Z
CH,94,2023-06-21T17:00:00.000Z
CH,109,2023-06-21T18:00:00.000Z
CH,110,2023-06-21T19:00:00.000Z
CH,120,2023-06-21T20:00:00.000Z
